id,name,vintage,region,colour,sweetness,score
8a74836d-85c7-4517-838b-7dc97a651e12,de rouler Charente,1999,Saint-Martin,red,sweet,60
8a7ad64c-4151-4a96-a832-4257e3f03a0c,de concrétiser vos projets Cher,2014,Saint-Barthélémy,red,semi-sweet,90
8a7b0315-d3b5-49b0-b5ec-16b8f917896b,de changer Landes,1999,Mayotte,red,dry,73
8a8beaf9-bfce-4de4-b273-ed8b7d91cad6,d'avancer Deux-Sèvres,2004,Aquitaine,red,sweet,95
8ab53d23-ddca-4335-a283-e1dc84ab772a,d'évoluer Alpes-Maritimes,2006,Corse,white,semi-sweet,69
8ac1fc8d-6faa-4ddd-9a03-f36b2f4553a1,d'innover Allier,2009,Champagne-Ardenne,red,semi-sweet,73
8ac45646-b9b0-4eb9-a248-c9170f8502a3,d'innover Allier,2012,Champagne-Ardenne,red,semi-sweet,72
8acc4ab6-efc7-4ac2-bb99-e5a269aeab40,d'évoluer Hautes-Alpes,1991,,,,60
8ae36a40-e6e5-44e5-b90d-54907e6fe906,d'atteindre vos buts Eure-et-Loir,1973,Auvergne,white,dry,81
8afa30f8-e218-4179-8587-f8b171ff2c10,d'innover Eure-et-Loir,1997,Mayotte,white,dry,65
8afcb00b-f9fc-47c0-aaae-c5cfd990034f,d'évoluer Marne,2005,Auvergne,red,dry,58
8b2b6701-b1ab-4311-a046-4caf70e5acaa,de concrétiser vos projets Saône-et-Loire,2015,Saint-Pierre-et-Miquelon,red,dry,89
8b45bdd4-dc71-4e6e-a0ab-333a41c08f7c,de concrétiser vos projets Haute-Marne,2015,Alsace,white,sweet,73
8b52a530-4d3d-4347-b209-92ff16ea4fb6,de rouler Morbihan,1956,Saint-Barthélémy,red,dry,70
8b6b95c4-88af-4932-8d5d-fed0c894107b,de louer Loiret,1980,Réunion,white,dry,82
8b6c4b2a-cf41-42ea-9e6d-221d86b07dd3,de changer Val-de-Marne,1957,Saint-Martin,red,sweet,84
8b7c4273-d46a-4534-aaff-5e6b6cab6c3d,d'atteindre vos buts Vendée,1973,Basse-Normandie,red,sweet,66
8b94d7ac-74a4-49f9-91f5-69600ce5a679,d'atteindre vos buts Haute-Garonne,1979,,,,74
8b985b6a-9cf6-4418-a87c-ea3b9223d1dd,d'innover Ardèche,1970,Corse,white,semi-sweet,83
8ba8fe39-212d-4c71-b733-e812df91d1bc,d'innover Guyane,2004,Martinique,red,sweet,64
8bac627e-4b23-49d8-abc5-afd08505ef4b,de concrétiser vos projets Ille-et-Vilaine,1963,Alsace,white,sweet,79
8bcaae11-1483-49d9-8575-eef952baf485,d'atteindre vos buts Vendée,1956,Basse-Normandie,red,sweet,72
8bd1e84b-9859-4720-80c2-6e5923a06259,de changer Haute-Vienne,1974,Saint-Martin,red,sweet,68
8be7473a-cdf0-44cb-827a-4402c23ee0cb,de changer Isère,1974,Pays-de-Loire,white,semi-sweet,72
8c01a6d9-b3e5-4f91-a636-0bff426dcff5,de changer Alpes-de-Haute-Provence,1959,Nord-Pas-de-Calais,white,sweet,70
8c0de6ae-28c6-40ae-968b-a9f59148a196,d'atteindre vos buts Eure-et-Loir,1960,Auvergne,white,dry,88
8c2d35e1-31a8-4b6a-9fc4-f7e906e32b9d,de louer Ariège,2016,Picardie,white,semi-sweet,87
8c2d7363-8d2b-40b4-b625-f432d164aa5b,de concrétiser vos projets Ille-et-Vilaine,1975,Alsace,white,sweet,80
8c32f492-6ddb-44fa-8064-d370a3acd59c,d'évoluer Alpes-Maritimes,2009,Corse,white,semi-sweet,67
8c36d568-630e-4437-9774-b64c2edcd910,d'avancer Corse-du-Sud,1996,Franche-Comté,red,dry,77
8c5351a7-2198-4cfc-8319-9a57bada9ecc,d'atteindre vos buts Seine-Saint-Denis,2021,Midi-Pyrénées,white,dry,79
8c5476b8-84e9-4587-b697-d982012fc7c3,d'atteindre vos buts Haute-Garonne,2016,,,,76
8c5c84f7-fd3b-4bf8-8d3d-7919e3339475,d'innover Eure-et-Loir,2007,Mayotte,white,dry,64
8c66932c-31fc-4073-9ffb-ffceea509e45,de changer Charente-Maritime,1998,Pays-de-Loire,red,dry,77
8c6b0c26-ad00-489c-a8df-ece467273eee,d'atteindre vos buts Vendée,2008,Basse-Normandie,red,sweet,71
8c72691a-d000-41fa-80b2-b63a342a1710,d'atteindre vos buts Deux-Sèvres,2017,Province-Alpes-Côte d'Azur,white,sweet,95
8c7ff0fb-6905-4980-8080-774a6bf04b3b,de rouler Indre,1974,Bretagne,red,sweet,84
8c8bf35c-d785-41e3-b017-9730c6df4ba2,de changer Cher,2017,Réunion,white,dry,55
8c92df66-49aa-45ac-a58b-1972737d2570,d'innover Drôme,1945,Limousin,white,sweet,79
8cc1a78d-a937-43c3-b4f4-708904a13740,de louer Ariège,1965,Picardie,white,semi-sweet,93
8cce37a1-79cf-4e30-919f-6fbb3b9a3c0d,de concrétiser vos projets Gard,1979,Bourgogne,white,semi-sweet,74
8cdb7df2-be23-43d8-913d-d0f0de560c90,d'innover Drôme,2000,Limousin,white,sweet,80
8ce4577d-b8c3-45b1-b2d7-ed27c7619d25,d'avancer Haute-Savoie,2021,Basse-Normandie,white,sweet,76
8cec2c87-ec31-465e-ba99-0da5ed2979e8,d'innover Ardèche,1993,Corse,white,semi-sweet,81
8cecf5df-748e-4cb2-b19d-3b7687339bf9,d'innover Nord,1961,,,,93
8cf6f8ee-1ac8-4e89-a96e-5527e8fe2272,de changer Cher,1960,,,,58
8cfa0a66-d18d-4b18-9b48-c6b2db6205c1,d'évoluer Drôme,2009,Saint-Barthélémy,white,dry,59
8d14ef90-b403-41d3-8b7f-ea412c4c9cb3,de changer Cher,1974,,,,61
8d3134cf-cbac-4004-8f7e-20d6c32f020b,d'innover Pyrénées-Orientales,1978,Champagne-Ardenne,red,sweet,59
8d322cd5-4bbc-46fe-9162-be8e66544002,de changer Val-de-Marne,1961,Saint-Martin,red,sweet,83
8d33757b-10fc-459c-a763-68309369cb10,de changer Alpes-de-Haute-Provence,1987,Nord-Pas-de-Calais,white,sweet,72
8d394445-8a72-44a3-925c-651da84066dd,2020 d'atteindre vos buts Hautes-Pyrénées,,Corse,red,semi-sweet,71
8d45dff9-b596-417e-b282-a926b78df53e,d'innover Ardèche,2011,Corse,white,semi-sweet,88
8d50cfbf-4f42-4e37-a899-238afcda9d2e,d'avancer Meuse,1997,Polynésie française,white,sweet,71
8d5b13d6-952f-4cac-a585-b92534632123,de concrétiser vos projets Var,1989,Île-de-France,red,sweet,60
8d7d8e53-ec55-412f-9efb-f6409e685678,d'innover Eure-et-Loir,2017,Mayotte,white,dry,64
8d996f19-8080-4d69-a377-49db42f35b57,d'innover Haute-Corse,2002,Rhone-Alpes,white,dry,72
8dda7375-375a-46f0-adbb-087f38f5d3da,de concrétiser vos projets Var,1974,Ile-de-France,red,sweet,56
8e088c0b-861f-44bc-9d2b-64520497dc2d,de concrétiser vos projets Orne,2014,Auvergne,white,dry,82
8e2a0787-bc29-4613-948f-b84a0b84c8dd,de changer Cher,2010,Reunion,white,dry,63
8e2efe93-d11f-44d7-9ea6-2ec082fc1002,de louer Ariège,2011,Picardie,white,semi-sweet,89
8e378634-8815-42ef-82b0-138686a813c2,d'évoluer Lozère,2017,Poitou-Charentes,white,sweet,66
8e411df0-aa58-473a-997b-e446f722354d,d'innover Haute-Corse,2014,Rhone-Alpes,white,dry,77
8e512f6e-da22-40e1-849f-3f58b68a5344,d'avancer Guadeloupe,1993,Corse,red,sweet,67
8e593515-e232-40d0-b403-9e371c3c5fd3,de changer Val-de-Marne,1985,Saint-Martin,red,sweet,79
8e88689b-d818-4895-b874-d78e313d7e94,de louer Pyrénées-Orientales,1978,Polynésie française,white,sweet,74
8e8ec878-d715-48d3-a600-c660ab42ff47,d'atteindre vos buts Vendée,1955,Basse-Normandie,red,sweet,66
8ea5406f-abb5-4696-b58e-1293c1116111,d'innover Nord,2010,,,,89
8eace1a5-e117-4280-a60d-f3c2600e221f,d'atteindre vos buts Vendée,1949,Basse-Normandie,red,sweet,62
8eae1c59-8eff-4400-b694-11769a375534,de changer Val-de-Marne,2016,Saint-Martin,red,sweet,88
8eb4bcb5-9330-43d2-9412-d864a9568fe4,de changer Cher,2005,Réunion,white,dry,59
8eb78f9f-8e63-4140-bf9e-dd2e03b41006,d'innover Ardèche,2014,Corse,white,semi-sweet,81
8ecb50fa-ffa0-4efb-ad60-632fca37484b,de concrétiser vos projets Oise,1959,,,,90
8eccaa80-15cc-480f-a22a-cec606612082,d'innover Haute-Corse,1985,Rhone-Alpes,white,dry,75
8ed7c5f6-9aa3-4665-96bb-be2e7f69ea88,de rouler Rhône,1993,Île-de-France,red,dry,86
8ed90f0a-214e-4709-8793-f83a997e05dc,de concrétiser vos projets Seine-Saint-Denis,1959,Franche-Comté,red,semi-sweet,81
8f0d8934-fdb2-4a01-b165-1e968b270ef6,de concrétiser vos projets Haute-Marne,2021,Alsace,white,sweet,79
8f2c0a3c-64e9-4b0d-b62b-e11bd2ceac73,d'avancer Corse-du-Sud,2004,Franche-Comté,red,dry,84
8f3a9370-85ca-40e2-bb33-ba6bed321865,d'atteindre vos buts Allier,1992,Polynésie française,white,semi-sweet,65
8f3e233c-0f92-4004-96b4-3e73eaefb45c,de louer Ariège,1982,Picardie,white,semi-sweet,88
8f5eaded-2ad3-495e-9da7-918f7c038cfa,de concrétiser vos projets Tarn,2005,Languedoc-Roussillon,red,semi-sweet,65
8f658263-ac34-45b8-9b0b-c109125cf687,d'avancer Guadeloupe,2014,Corse,red,sweet,68
8f7c39ad-3bc7-4bc3-957c-b56e53179328,d'atteindre vos buts Vendée,1951,Basse-Normandie,red,sweet,62
8f7d26a8-1b67-4b18-9e2d-6b09c9e87f63,d'évoluer Côte-d'Or,2015,Auvergne,red,semi-sweet,65
8f8c610d-31b5-4bf3-94ff-cd57707f2342,d'innover Mayotte,2017,,,,70
8f9a7d06-5e8c-4a45-a230-14a1b587a45b,d'innover Allier,1989,Champagne-Ardenne,red,semi-sweet,70
8fa5b53b-53ed-49fb-8101-664a40c81124,d'innover Vendée,1962,Martinique,red,sweet,84
8fac815b-68dd-4a1c-8568-013454178cc4,de concrétiser vos projets Oise,1983,,,,82
8facf90e-363b-4826-829a-4fef3d264ac2,de concrétiser vos projets Ille-et-Vilaine,2018,Alsace,white,sweet,78
8fb61f63-94d6-49df-adb1-962be60c61c5,2021 d'atteindre vos buts Hautes-Pyrénées,,Corse,red,semi-sweet,61
8fc49e5a-b337-4f94-8cf3-4b5fe4eb3980,de rouler Indre,1999,Bretagne,red,sweet,81
8fe08075-f2ae-472a-a57a-45865fb9a9c1,de concrétiser vos projets Cher,2016,Saint-Barthelemy,red,semi-sweet,92
8ff2d481-9028-4ca1-8e5e-70f8899fa540,de changer Cher,1955,,,,58
8ff52dc1-ec99-48d4-82a8-bdcf566b9631,d'innover Vendée,2013,Martinique,red,sweet,86
8ff58bca-3289-4351-b223-d09f2d4d93e6,de concrétiser vos projets Seine-Saint-Denis,2002,Franche-Comté,red,semi-sweet,85
8ffa1cd3-94a3-4552-b8f7-0f1d2cf14f80,de changer Alpes-de-Haute-Provence,2021,Nord-Pas-de-Calais,white,sweet,67
9010a9b1-31e6-414b-90aa-f7b85914346f,de rouler Cher,2003,Rhone-Alpes,white,semi-sweet,67
903d226a-4afa-4462-b1c8-980bb6024a50,de changer Isère,2014,Pays-de-Loire,white,semi-sweet,71
903d2b2d-7e36-4fc6-9b75-8c33d09ff290,d'évoluer Lozère,1972,Poitou-Charentes,white,sweet,64
9043d413-86f2-4520-a983-fa0f356f73e5,de changer Haute-Vienne,2012,Saint-Martin,red,sweet,64
9048c6cf-0246-4342-92db-4e0e9044fba0,d'innover Haute-Corse,2015,Rhone-Alpes,white,dry,72
9058002b-1163-4e55-9729-9adebde221cf,de concrétiser vos projets Vosges,1998,Centre,red,dry,69
90654d02-b9a9-48b5-8ce5-edc569b4bd8d,d'évoluer Côte-d'Or,2000,Auvergne,red,semi-sweet,70
906b8566-ee8b-48e0-bbf0-6a3de98ac8a9,de changer Val-de-Marne,1992,Saint-Martin,red,sweet,77
9074012f-c959-4e24-a9ee-c987de82f108,d'évoluer Alpes-Maritimes,1960,Corse,white,semi-sweet,60
909d0c8b-c88a-436c-969a-8293ff4c3ee7,de concrétiser vos projets Oise,1976,,,,89
90ab8048-684d-421c-a04c-f16fb116a352,2008 d'atteindre vos buts Hautes-Pyrénées,,Corse,red,semi-sweet,61
90b480e2-2ee4-4475-bdcb-219e37b570dc,d'évoluer Vendée,1992,Midi-Pyrénées,white,dry,60
90bc35a2-4363-4fdd-8fb8-1ec17195c03a,de changer Dordogne,2020,Province-Alpes-Côte d'Azur,white,semi-sweet,64
90c64d9a-4fda-41fe-b300-f7f37650c51b,de concrétiser vos projets Ille-et-Vilaine,1988,Alsace,white,sweet,83
90d12613-4ed5-4a0b-b9c5-5814d09c75b2,de rouler Morbihan,2019,Saint-Barthélémy,red,dry,71
90d19ade-a74f-4aba-a1c8-0b5fbaac9dcc,d'innover Allier,2005,Champagne-Ardenne,red,semi-sweet,67
90d1ff89-4293-4f4d-a2c7-2f450fe67e62,de concrétiser vos projets Maine-et-Loire,2018,Haute-Normandie,red,semi-sweet,75
90d4cb31-dbc2-4e30-a033-7ec184dbd223,de rouler Gironde,2017,Haute-Normandie,red,dry,80
90dad490-c3a9-4ece-8399-aa510dba1e78,de louer Loiret,1990,Réunion,white,dry,93
90db9b9a-fcd8-4557-97b3-681a2f5ec3be,d'innover Eure-et-Loir,1988,Mayotte,white,dry,70
90e3c32a-1c1f-457c-8ac4-99b34cc2c911,de changer Val-de-Marne,1958,Saint-Martin,red,sweet,78
9102e5a2-dbea-481d-a257-fed3f666afa6,de rouler Morbihan,1970,Saint-Barthélémy,red,dry,69
9110bb79-05af-47b4-84d0-acc9baba0067,d'évoluer Vendée,1999,Midi-Pyrénées,white,dry,62
91176d1c-27e4-4540-8a10-90655d9afbbf,de concrétiser vos projets Seine-Saint-Denis,1985,Franche-Comté,red,semi-sweet,81
912c89bc-c4eb-4079-93be-bcc0cbb94821,d'évoluer Côte-d'Or,2007,Auvergne,red,semi-sweet,71
91830228-ade9-4409-ad00-852d23081f20,de changer Landes,2015,Mayotte,red,dry,74
9190540c-67ad-487e-ad02-42d9e7aa3dda,de concrétiser vos projets Vosges,2019,Centre,red,dry,75
9196e98f-1756-4178-b8f3-f6b20555be7d,de concrétiser vos projets Tarn,2008,Languedoc-Roussillon,red,semi-sweet,57
91989036-9be9-43c5-ad9c-b65e1894eaac,de louer Loiret,2008,Réunion,white,dry,89
91a3e1a7-4500-4628-9d06-9b8e0d2f766b,d'innover Allier,2013,Champagne-Ardenne,red,semi-sweet,69
91aa7eb8-5108-4c84-9a64-ae0050d98b34,d'innover Drôme,2021,Limousin,white,sweet,79
91ac799f-006d-4494-9aed-f481f8b9ea7f,de changer Alpes-de-Haute-Provence,2007,Nord-Pas-de-Calais,white,sweet,66
91b6b2af-6bee-4350-af1b-a1274ae749ae,d'atteindre vos buts Eure-et-Loir,1990,Auvergne,white,dry,81
91df18df-7b39-4ddd-a9c1-585bd3f3f71c,d'évoluer Drôme,1994,Saint-Barthélémy,white,dry,59
91df6030-27c7-47f5-9c0a-cb4612dc9ce9,d'innover Vosges,2011,Centre,white,sweet,82
91e299a6-bd1a-4753-99f8-a11d4c3a51fe,de louer Pyrénées-Orientales,2019,Polynésie française,white,sweet,76
91eb59c4-c683-4c51-a233-8b0e635940a4,de concrétiser vos projets Saône-et-Loire,1994,Saint-Pierre-et-Miquelon,red,dry,90
920b30c6-8cfe-4fcb-b6aa-8dcf94e83334,de louer Pyrénées-Orientales,2011,Polynésie française,white,sweet,72
9246df5a-8fc6-4641-931b-3aea53001b2d,d'évoluer Hautes-Alpes,2003,,,,60
92581eed-6992-4f36-9720-dcf433aeef49,d'innover Haute-Corse,1996,Rhone-Alpes,white,dry,78
927ae3d9-8d83-435a-9ed0-f3f07a083324,de changer Alpes-de-Haute-Provence,1993,Nord-Pas-de-Calais,white,sweet,68
92878db8-2dfc-4719-8731-573cfe4b002c,d'évoluer Drôme,2000,Saint-Barthélémy,white,dry,65
928a5436-5f8f-418c-bd07-bd171f363fe1,de changer Alpes-de-Haute-Provence,1996,Nord-Pas-de-Calais,white,sweet,71
92981045-a0b6-44d6-983c-f5b3c65861f4,d'atteindre vos buts Hautes-Pyrénées,1982,Nouvelle-Calédonie,red,semi-sweet,72
92c8893e-923c-4f1c-aacb-fd66e51f3ea2,d'innover Pyrénées-Orientales,2021,Champagne-Ardenne,red,sweet,67
92eb420c-2ee6-42d1-967e-7ba67c560051,de louer Loir-et-Cher,2005,Limousin,red,sweet,89
930580d2-5f32-4a1b-9a64-804d540b91f3,d'avancer Meuse,2002,Polynésie française,white,sweet,75
935ce183-9cdf-4c33-95df-f7c9a760bac8,de concrétiser vos projets Gard,2012,Bourgogne,white,semi-sweet,77
93660097-29e6-4ec1-aed2-fc15cb686fa1,d'innover Pyrénées-Orientales,2000,Champagne-Ardenne,red,sweet,61
936a0d21-3f10-474f-8582-78fb38d707c0,d'atteindre vos buts Deux-Sèvres,2021,Province-Alpes-Côte d'Azur,white,sweet,89
936ca434-2232-4d7c-9216-9ff6ba567fe4,de changer Alpes-de-Haute-Provence,1998,Nord-Pas-de-Calais,white,sweet,72
93746296-bfef-4c9b-a1ae-ed2a8aec21eb,de changer Val-de-Marne,1959,Saint-Martin,red,sweet,88
937518d5-59b4-428d-97e6-58e516127966,de concrétiser vos projets Gard,1996,Bourgogne,white,semi-sweet,73
93839859-e58e-44cb-91d2-056956182649,d'innover Mayotte,1960,Auvergne,white,semi-sweet,62
939bb332-acd8-49c3-ad5d-47189a703d86,d'évoluer Côte-d'Or,2003,Auvergne,red,semi-sweet,68
93b35479-f6b7-481c-b197-303c61017428,d'innover Ardèche,1976,Corse,white,semi-sweet,81
93cbb34e-7830-4a04-be75-3262fcb954ac,d'innover Lot-et-Garonne,2017,Auvergne,white,sweet,79
93cf452c-1f46-488a-9346-3b6c6d83b183,d'innover Allier,1983,Champagne-Ardenne,red,semi-sweet,66
93cf5814-a29e-4c1a-9929-4bb105df59b9,d'avancer Guadeloupe,2015,Corse,red,sweet,71
93f73c2f-7e24-4ce5-83d5-2f847cc8d30c,dinnover Mayotte,1982,,white,semi-sweet,63
93f9fb3c-d30c-49b9-aa1e-8e3ef7b4714f,d'atteindre vos buts Haute-Garonne,1983,,,,81
94041877-4f64-43fc-9572-3463f6899d42,de changer Alpes-de-Haute-Provence,1976,Nord-Pas-de-Calais,white,sweet,68
9409967e-12bb-4de9-9564-53fbc7f5afec,de concrétiser vos projets Vosges,2007,Centre,red,dry,74
940c4701-38d7-4d74-a666-95aa1a45ff99,d'avancer Sarthe,1991,Île-de-France,white,semi-sweet,72
9449dcd6-c360-4885-ba4c-edccef699505,de changer Cher,1975,Réunion,white,dry,58
94503043-efa6-4985-9fc4-23f0c78a6870,de concrétiser vos projets Cher,1979,Saint-Barthélémy,red,semi-sweet,96
9454bddf-5e34-4d6e-ae46-651c9909148c,dinnover Mayotte,1962,Auvergne,white,semi-sweet,64
946294b0-c37e-41bc-8376-865d6fe4833c,d'atteindre vos buts Vendée,1987,Basse-Normandie,red,sweet,64
946fedb3-52dc-44ed-9312-b036891d3f07,d'avancer Paris,2013,Picardie,white,sweet,63
9472c869-5a28-4ee6-97b3-9932ad832298,dinnover Ardeche,1959,Corse,white,semi-sweet,83
9485229b-1525-48d3-b99f-d555d29454d7,de concrétiser vos projets Côte-d'Or,2018,Nouvelle-Calédonie,white,semi-sweet,91
94a38820-d1fe-40f5-b1fa-983bbb5fd650,d'avancer Sarthe,2005,Île-de-France,white,semi-sweet,77
94b6a723-7124-4ca7-b42a-bc597d7141e4,d'innover Nord,1998,,,,96
94dc1e04-93dc-4078-bf8c-8ea1f0629730,de concrétiser vos projets Cher,1973,Saint-Barthélémy,red,semi-sweet,85
94f7c3b6-73dc-4e9f-ada6-b5a65caee647,de rouler Morbihan,1944,Saint-Barthélémy,red,dry,66
94fc6b39-f9c6-4e0b-9746-c1f6ddb02fa6,de louer Haute-Marne,1997,Champagne-Ardenne,white,dry,58
953a2fc9-2642-4a08-90f1-f86e807eed84,d'avancer Meuse,1994,Polynésie française,white,sweet,73
954adee4-4bdd-4b1b-8922-09f77b7fcd56,d'innover Pyrénées-Orientales,2005,Champagne-Ardenne,red,sweet,60
954b06c2-f577-4749-826c-2d31ad27876b,de changer Cher,1979,,,,65
9557bf80-d43f-4d74-a980-cffbc9b3d7f8,de concrétiser vos projets Tarn,2017,Languedoc-Roussillon,red,semi-sweet,58
956ab4ab-4e50-41b0-b4d8-cc6d36b6fb12,d'avancer Paris,2001,Picardie,white,sweet,64
9592d3ae-af74-486b-930e-66db1c66124c,d'avancer Guadeloupe,1989,Corse,red,sweet,68
9599e226-edab-4e00-8f58-e2cf71f0446e,de louer Loir-et-Cher,2011,Limousin,red,sweet,89
95c68227-5858-4482-9084-79d5206eaf7c,d'avancer Val-d'Oise,2003,Wallis-et-Futuna,red,dry,74
95f91b82-d329-4d6c-86b8-b27e657204fa,de rouler Cher,1979,Rhone-Alpes,white,semi-sweet,59
963e7654-f4d4-4e1b-a9ee-405cbe3e7231,de concrétiser vos projets Ille-et-Vilaine,1982,Alsace,white,sweet,81
96420d6d-68ed-4e2a-bf2d-b54dd7d0d802,de concrétiser vos projets Oise,1966,,,,85
964b053a-0de2-441b-960a-ee1c64fecf36,d'évoluer Vendée,2020,Midi-Pyrenees,white,dry,66
965cd277-d124-450f-a17c-b863560d3233,d'atteindre vos buts Hautes-Pyrénées,1977,Nouvelle-Calédonie,red,semi-sweet,67
966ecd64-83c8-4d53-8910-a43b12ec939d,de concrétiser vos projets Orne,2009,Auvergne,white,dry,81
96855541-449a-45cb-a0ec-56cac49fde60,d'évoluer Alpes-Maritimes,2015,Corse,white,semi-sweet,60
968916c4-3416-4e05-9f16-7b12055ca80f,d'innover Vendée,1994,Martinique,red,sweet,80
96a4ad6d-8da3-4920-91f6-e77b99dbeb47,de louer Alpes-de-Haute-Provence,2013,Province-Alpes-Côte d'Azur,white,sweet,67
96aab15b-0664-4a99-93f5-7c7fe0b1d0cd,de changer Cher,2003,Réunion,white,dry,64
96b44f36-0d43-436b-8915-254701d94d5a,de changer Gers,2012,,,,85
96c4e056-e4f5-4699-bd02-1aeb0198785a,d'évoluer Pyrénées-Atlantiques,2018,,,,66
96d616a8-6eb1-4e4a-b813-0ce899cab653,d'atteindre vos buts Hautes-Pyrénées,2020,Nouvelle-Calédonie,red,semi-sweet,73
96f769a7-cc4d-44d9-a563-1643e511b6d3,de changer Cher,1964,,,,61
97021e7a-caf6-48ff-9e66-770a4f8d6b62,d'innover Vendée,2016,Martinique,red,sweet,77
972a4fc9-0f0f-4c52-816e-df0fce5f8568,d'atteindre vos buts Gard,1982,Rhone-Alpes,white,dry,78
973c39a0-41b8-4e93-ae84-070f2c0d5510,de louer Loiret,2002,Réunion,white,dry,90
977f67cd-858c-445a-b81c-7da6db0f19a1,d'avancer Pyrénées-Atlantiques,2019,Île-de-France,white,semi-sweet,65
97857fbb-34e6-4ce1-b7fe-b7c3e0c63fd0,de changer Val-de-Marne,1956,Saint-Martin,red,sweet,83
9787b709-51ea-4f7d-bc15-9f7b87f9d285,de changer Charente-Maritime,2009,Pays-de-Loire,red,dry,80
97a6a538-c0b8-4bbc-a0cd-5cc88048e100,de changer Cher,1986,Réunion,white,dry,62
97a8c175-9d4d-4fdb-a97c-6a93ce652d40,d'avancer Deux-Sèvres,1982,Aquitaine,red,sweet,93
97adab9a-9c80-474a-80fc-c8e0b7100f9d,d'évoluer Marne,2000,Auvergne,red,dry,62
97b4fe98-7eb3-42b3-b076-68b97cdaa11a,d'innover Haute-Corse,2017,Rhone-Alpes,white,dry,77
97c892d0-9502-4268-87c3-9d1a22690eda,d'innover Pyrénées-Orientales,1987,Champagne-Ardenne,red,sweet,66
97d6e88f-a88a-4d70-a2a5-762eb3aeea5e,de concrétiser vos projets Tarn,1994,Languedoc-Roussillon,red,semi-sweet,60
97dfb71f-c356-4347-b9ed-5ff74b261744,d'atteindre vos buts Eure-et-Loir,2002,Auvergne,white,dry,88
98050f7c-a64c-4d7e-b05c-1365ae930182,d'évoluer Lozère,1997,Poitou-Charentes,white,sweet,62
98262c77-c4c9-42de-9fe8-dea2dc799169,d'avancer Guadeloupe,1994,Corse,red,sweet,78
982790fc-d07a-403f-b251-d05dddd1d484,d'innover Vosges,2015,Centre,white,sweet,73
9829c3d6-d15e-4233-aae1-3fb0ebb72210,de concrétiser vos projets Seine-Saint-Denis,1956,Franche-Comté,red,semi-sweet,88
982b1a22-5134-47db-ad3c-0ec635b8fc10,de rouler Gironde,2003,Haute-Normandie,red,dry,73
982cccbb-1289-4c77-b87a-a703469cc859,de changer Cher,2015,Réunion,white,dry,61
983a3a69-ea15-4818-9a90-2b30882f17e3,de rouler Morbihan,1996,Saint-Barthélémy,red,dry,72
984f4ffe-3664-4182-b771-e98e660438e8,de changer Haute-Vienne,2020,Saint-Martin,red,sweet,64
9858c93f-3e1c-4c54-871a-7d9f7caa6f06,de concrétiser vos projets Tarn,1989,Languedoc-Roussillon,red,semi-sweet,59
9867b75a-77f0-4566-98f0-8cb032d4db0a,de concrétiser vos projets Cher,1949,Saint-Barthélémy,red,semi-sweet,91
98757d4e-b084-4bae-9382-23d905a77b67,d'atteindre vos buts Ardennes,2002,Franche-Comté,red,semi-sweet,69
987b1b46-d336-415d-955d-19a11daf2102,de rouler Indre,2018,Bretagne,red,sweet,90
9880b78e-9c18-42ca-a6ab-ae81e9f95a39,de concrétiser vos projets Var,2015,Île-de-France,red,sweet,66
988a59a6-3fd8-4725-a273-4d22cf6fef70,de louer Ariège,1989,Picardie,white,semi-sweet,95
989c21b1-bbb0-4811-a811-d6869e010c33,de changer Val-de-Marne,1986,Saint-Martin,red,sweet,80
989da56e-e772-4444-9812-995c66474f77,de louer Loir-et-Cher,2000,Limousin,red,sweet,86
98a720e9-8157-4f7c-94a9-3346a41a4ea1,dinnover Mayotte,1994,,,,66
98b74419-eb8f-46ee-84b3-ac82ac98552b,d'innover Pyrénées-Orientales,2014,Champagne-Ardenne,red,sweet,62
98d9ab3a-a1cf-48c8-98af-5d71fdd7892a,de louer Loiret,2009,Réunion,white,dry,83
99317082-c0d7-4ab0-a951-3ffda99ff04b,d'innover Vosges,2000,Centre,white,sweet,73
9937fafe-cb3a-4d19-940b-f82094c99311,de changer Corrèze,2005,Martinique,white,dry,69
993edb6a-9827-4a8c-ba77-390c5ac8fd4b,de concrétiser vos projets Seine-Saint-Denis,2009,Franche-Comté,red,semi-sweet,81
994ac140-e25a-40f5-a1e9-2d3f667020d9,de rouler Cher,1991,Rhone-Alpes,white,semi-sweet,60
99514db0-0f0b-4f3a-b4b8-f1e78d7b3935,de concrétiser vos projets Côte-d'Or,2012,Nouvelle-Calédonie,white,semi-sweet,88
998f3d12-800b-4c18-9ee4-72e451328486,de changer Val-de-Marne,1965,Saint-Martin,red,sweet,81
99a4a9f1-f16a-49c7-a06f-48bd9fe31c7a,de rouler Gironde,2013,Haute-Normandie,red,dry,72
99bab304-469c-4c38-b7fc-dd99af2d67b7,de concrétiser vos projets Seine-et-Marne,2018,Basse-Normandie,red,semi-sweet,68
99dd68b3-22c5-4b96-9ec9-0e9a46267062,d'évoluer Lozère,2000,Poitou-Charentes,white,sweet,65
99e8578a-b290-480a-86da-2225ef7d2002,de concrétiser vos projets Vosges,1993,Centre,red,dry,80
9a11b2d8-b281-49c5-a42c-19fcc3fcac25,de concrétiser vos projets Orne,2014,Province-Alpes-Côte d'Azur,white,sweet,85
